journey,conversion_flg,counts
Drinks > Appetizers > added_item > Appetizers > added_item > Dessert > added_item,false,1
viewed_favourite_store > Appetizers > Other > Menu > Sauces & Sides > Appetizers,false,1
Menu > Dessert > Menu > added_item > Appetizers > Kids Menu > Menu > Menu Extras > Menu,false,1
Appetizers > added_item > Menu > added_item > Drinks > Menu > Drinks > added_item > Drinks > Menu Extras,false,1
Quick_Reorder > Appetizers > added_item > Menu > added_item > Menu,false,1
Quick_Reorder > viewed_favourite_store > Menu Extras > Appetizers,false,1
Quick_Reorder > Drinks > Appetizers > added_item > Menu > Menu Extras,false,1
Quick_Reorder > viewed_favourite_store > added_item > Appetizers,false,1
viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > added_item > Appetizers > Menu > added_item > Drinks > added_item,false,1
Menu > Appetizers > Menu > Drinks > Menu > Sauces & Sides > Dessert,false,1
Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Menu > added_item > Menu > added_item,false,1
Menu Extras > Appetizers > added_item > Appetizers > Menu Extras,false,1
Menu > Appetizers > Menu > Sauces & Sides >  > Menu,false,1
Appetizers > added_item > Menu > Sauces & Sides > added_item > Kids Menu > added_item > Appetizers > added_item > Sauces & Sides > added_item > Family Value Bundles > Menu > Kids Menu > added_item > Sauces & Sides > added_item,false,1
Dessert > added_item > Menu > added_item > Kids Menu > Menu > added_item,false,1
 > Sauces & Sides > Drinks,false,1
added_item > Sauces & Sides > added_item > Dessert > Drinks > added_item > Sauces & Sides > added_item,false,1
Appetizers > Quick_Reorder > ,false,1
viewed_favourite_store > Dessert > added_item > Kids Menu,false,1
viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > Appetizers > Menu,false,1
Menu > Appetizers > added_item > Menu > Appetizers > Menu > added_item > Appetizers > Menu,false,1
viewed_favourite_store > added_item > Sauces & Sides > added_item > Dessert,false,1
Appetizers > Menu > Appetizers > Menu > Sauces & Sides > Drinks > Menu > Kids Menu > Appetizers,false,1
Menu > added_item > Dessert > Sauces & Sides > Appetizers > Menu,false,1
Appetizers > Menu > added_item > Sauces & Sides > added_item > Menu > added_item,false,1
Kids Menu >  > Menu,false,1
Menu > added_item > Menu Extras > added_item > Menu Extras > added_item > Menu Extras > added_item > Menu > added_item > Menu Extras > added_item > Menu Extras > added_item > Menu Extras > Menu > added_item > Menu Extras > added_item > Menu Extras,false,1
Sauces & Sides > added_item > Sauces & Sides > added_item > Appetizers > added_item > Dessert > Appetizers,false,1
Kids Menu > Sauces & Sides > added_item > Sauces & Sides > Appetizers > Menu > Appetizers > Menu,false,1
Kids Menu > added_item > Menu Extras > added_item,false,1
Menu > added_item > Appetizers > added_item > Drinks > added_item > Dessert > added_item > Drinks > added_item > Menu > added_item > Appetizers > added_item,false,1
Appetizers > added_item > Menu > added_item > Menu Extras > added_item > Menu Extras > added_item > Menu > added_item > Appetizers > added_item > Dessert > added_item > Menu > Drinks > added_item,false,1
Dessert > Appetizers > Drinks > Sauces & Sides >  > Menu > Kids Menu > Appetizers > Menu,false,1
Menu > added_item > Appetizers > Sauces & Sides > Drinks > added_item,false,1
Quick_Reorder > Menu > Menu Extras > Menu > Appetizers > Quick_Reorder,false,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Dessert > Drinks > Appetizers > Dessert > viewed_favourite_store > Appetizers > added_item > Appetizers > added_item,false,1
Quick_Reorder > Menu > added_item > Kids Menu > Sauces & Sides > Menu > added_item > Kids Menu > added_item > Appetizers,false,1
added_item > Dessert > added_item > Drinks > Appetizers > Menu > Appetizers > Menu > Appetizers > Menu > Sauces & Sides > Menu > Dessert > Menu,false,1
Appetizers > Menu > Dessert > Drinks > Sauces & Sides,false,1
Drinks > Dessert > Kids Menu > Appetizers,false,1
Appetizers > added_item > Appetizers > Menu > added_item > Menu > Appetizers,false,1
Quick_Reorder > viewed_favourite_store > Menu > Sauces & Sides > Menu > Appetizers > added_item > Menu > Quick_Reorder,false,1
viewed_favourite_store > Sauces & Sides > added_item > Sauces & Sides > added_item > Dessert > added_item,false,1
Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu > Kids Menu > Menu > Drinks > Dessert > Sauces & Sides,false,1
Menu > Appetizers > added_item > Family Value Bundles > Menu >  > Appetizers > Menu > Drinks,false,1
 > Appetizers > Menu > added_item > ,false,1
Quick_Reorder > added_item > Menu > added_item > Menu > Appetizers > added_item > Menu > added_item > Menu > added_item,false,1
viewed_favourite_store > Menu > added_item > Sauces & Sides > added_item > Dessert > added_item > Menu > added_item > Sauces & Sides > Appetizers > added_item,false,1
viewed_favourite_store > Menu > added_item > Menu > viewed_favourite_store > Menu,false,1
Quick_Reorder > Menu > Kids Menu > Appetizers,false,1
Quick_Reorder > viewed_favourite_store > Appetizers > added_item > Menu > added_item > Sauces & Sides > added_item > Sauces & Sides > Menu > Kids Menu > Menu > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item,false,1
Appetizers > added_item > Menu > added_item > Menu > Kids Menu > Menu Extras > Appetizers > added_item > Appetizers,false,1
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Kids Menu,false,1
viewed_favourite_store > Appetizers > Kids Menu > Appetizers > Menu Extras,false,1
 > Menu >  > Kids Menu > Appetizers >  > Kids Menu > Menu > Sauces & Sides > Menu > Appetizers,false,1
Menu > added_item > Sauces & Sides > added_item > Appetizers > Drinks > Dessert,false,1
Menu > added_item > Drinks > Dessert > added_item > Menu,false,1
Appetizers > Menu > Sauces & Sides > Drinks > Menu > Appetizers > added_item > Appetizers > added_item,false,1
Appetizers > added_item > Appetizers > added_item > Drinks > Appetizers > added_item,false,1
Appetizers > added_item > Kids Menu >  > Drinks > added_item > Sauces & Sides,false,1
viewed_favourite_store > Family Value Bundles > Kids Menu,false,1
viewed_favourite_store > added_item > Menu > added_item > viewed_favourite_store,false,1
Appetizers > added_item > Appetizers > Menu > added_item > Menu > added_item > Menu > added_item,false,1
Appetizers > Menu > Family Value Bundles > Menu Extras > added_item > Menu > Family Value Bundles > Appetizers > added_item > Appetizers > added_item > Menu Extras > Appetizers > added_item,false,1
Quick_Reorder > added_item > Menu,false,1
Appetizers > Menu > Kids Menu > Menu > Appetizers > Menu > Appetizers > Menu,false,1
Appetizers > Menu > Sauces & Sides > Menu > Appetizers > added_item > Menu > added_item,false,1
Menu Extras > Menu > added_item > Menu > added_item > Appetizers > added_item > Other,false,1
Menu > Appetizers > Menu > added_item > Menu > Appetizers > added_item,false,1
Menu Extras > added_item > Menu,false,1
Menu > added_item > Appetizers > added_item > Sauces & Sides > Menu > Appetizers > Menu > Drinks,false,1
Drinks > added_item > Menu > Appetizers > added_item > Appetizers > Menu > Appetizers > added_item > Menu > Menu Extras > Menu > Appetizers > added_item,false,1
Menu > Kids Menu > Menu > Appetizers > Menu > added_item > Menu > Appetizers > Drinks,false,1
Appetizers > added_item > Menu > added_item > Appetizers > Menu > Sauces & Sides > added_item > Appetizers > added_item > Drinks > added_item > Dessert > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Dessert > added_item > Drinks > added_item,false,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Dessert,false,1
Drinks > Menu > Appetizers > Menu > Drinks > Menu > Drinks > Kids Menu > Menu > Dessert > Drinks,false,1
Drinks > Appetizers > added_item > Menu > added_item > Dessert > added_item > Menu,false,1
Drinks > Menu > added_item > Appetizers > Sauces & Sides > Menu > Kids Menu,false,1
Menu > added_item > Sauces & Sides > added_item > Appetizers > Menu > added_item > Sauces & Sides > added_item > Sauces & Sides > Appetizers,false,1
Menu > Appetizers > Kids Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item,false,1
Quick_Reorder > Menu > added_item > Menu > Quick_Reorder > viewed_favourite_store,false,1
Menu > added_item > Dessert > added_item >  > Dessert > added_item,false,1
Menu > viewed_favourite_store > added_item > Kids Menu > added_item > viewed_favourite_store > added_item > Kids Menu > added_item,false,1
Appetizers > added_item > Appetizers > added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Quick_Reorder,false,1
Appetizers > Family Value Bundles > Menu > Dessert > Sauces & Sides,false,1
viewed_favourite_store > Menu > added_item > Menu > added_item > Kids Menu > added_item > Menu > added_item > Sauces & Sides > added_item > Drinks > added_item > Drinks > added_item > Sauces & Sides > ,false,1
Menu > Sauces & Sides > added_item > Sauces & Sides > added_item > Menu > added_item,false,1
Menu > added_item > Menu > added_item > Menu > Kids Menu >  > Drinks > added_item,false,1
Quick_Reorder > Menu > Appetizers > Menu > Kids Menu > Sauces & Sides >  > Drinks > Menu > Appetizers,false,1
Kids Menu > added_item > Appetizers > Kids Menu > added_item,false,1
Quick_Reorder > viewed_favourite_store > Menu > Drinks > Quick_Reorder > viewed_favourite_store > Menu > viewed_favourite_store > Menu > added_item,false,1
viewed_favourite_store > Appetizers > added_item > Sauces & Sides > added_item > Sauces & Sides > Appetizers > Menu,false,1
Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Other > added_item > Sauces & Sides > added_item > Appetizers > added_item > Quick_Reorder,false,1
Menu > added_item > Kids Menu > added_item >  > Sauces & Sides > Menu,false,1
Menu > added_item > Appetizers > added_item > Menu > Appetizers > Menu > Appetizers > added_item > Menu > added_item,false,1
Menu > Appetizers > Kids Menu > added_item > Sauces & Sides > added_item > Dessert,false,1
added_item > Dessert > added_item > Dessert > added_item > Sauces & Sides > added_item,false,1
Appetizers > Drinks > Family Value Bundles > Drinks,false,1
Appetizers > added_item > Menu > added_item > Dessert > Appetizers > added_item > Drinks > added_item > Sauces & Sides > Menu,false,1
viewed_favourite_store > Menu > Appetizers > Menu > Sauces & Sides > Appetizers > Menu,false,1
added_item > Menu > Menu Extras,false,1
Menu > added_item > Menu > viewed_favourite_store > Menu > added_item > Menu > added_item,false,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Dessert > added_item > viewed_favourite_store,false,1
Menu > Sauces & Sides > Menu > Appetizers > Menu > Dessert,false,1
viewed_favourite_store > added_item > Appetizers > added_item > Appetizers > added_item > Menu > viewed_favourite_store > added_item > Kids Menu,false,1
Menu > added_item > Menu > added_item > Menu > Menu Extras > Menu > Appetizers > Menu > Kids Menu,false,1
Menu > Dessert > Sauces & Sides > added_item > Menu,false,1
Appetizers > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item,false,1
viewed_favourite_store > Appetizers > added_item > Menu > viewed_favourite_store > Appetizers > added_item > Sauces & Sides > Menu > Sauces & Sides > added_item > Menu,false,1
Appetizers > Menu > Dessert > Sauces & Sides >  > Drinks > Sauces & Sides,false,1
Appetizers > added_item > Drinks > added_item > Menu > added_item > Kids Menu > added_item,false,1
added_item > Appetizers > Dessert > Menu > Kids Menu > Menu > Sauces & Sides,false,1
Menu > Drinks > Menu > Appetizers > Menu > Sauces & Sides,false,1
Appetizers > added_item > Menu > Dessert > Sauces & Sides > Kids Menu > added_item > Kids Menu > Menu,false,1
Family Value Bundles > Menu > Sauces & Sides > Menu > Appetizers > Menu,false,1
Quick_Reorder > Menu > added_item > Menu > added_item > Sauces & Sides > added_item > Menu > added_item,false,1
viewed_favourite_store > Appetizers > viewed_favourite_store > Menu > Appetizers > viewed_favourite_store > Appetizers > viewed_favourite_store > Appetizers > added_item > Sauces & Sides > added_item,false,1
Quick_Reorder > viewed_favourite_store > Family Value Bundles > added_item > Menu > added_item > viewed_favourite_store,false,1
viewed_favourite_store > Appetizers > added_item > Menu Extras > Appetizers > added_item > viewed_favourite_store > added_item > Appetizers > added_item,false,1
added_item > Menu > Sauces & Sides > added_item > Drinks,false,1
viewed_favourite_store > Appetizers > Menu > Appetizers > added_item > Appetizers > Menu > added_item,false,1
Drinks > added_item > Sauces & Sides > added_item > Quick_Reorder,false,1
Sauces & Sides > added_item >  > Kids Menu > added_item,false,1
Drinks > Menu > added_item > Appetizers > added_item,false,1
added_item > Menu > Appetizers > Menu > Kids Menu > Menu,false,1
Menu > added_item > Sauces & Sides > added_item > Menu > Kids Menu > Menu > Dessert > Appetizers > added_item,false,1
Kids Menu > added_item > Kids Menu > added_item > Menu > added_item > Menu > added_item > Appetizers > added_item > Dessert > added_item,false,1
Menu > added_item > Menu > Menu Extras > added_item > Drinks > added_item > Drinks > added_item,false,1
viewed_favourite_store > Appetizers > added_item > Menu > Dessert > Menu Extras > Drinks > added_item > Menu > Menu Extras >  > Kids Menu > Menu,false,1
viewed_favourite_store > Menu > Drinks > viewed_favourite_store > Drinks > added_item > Drinks > added_item > Appetizers,false,1
Family Value Bundles > added_item > Kids Menu > added_item > Menu > Kids Menu > added_item > Appetizers > added_item,false,1
Drinks > added_item > Drinks > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > Menu > Kids Menu >  > Menu > Sauces & Sides > Appetizers,false,1
viewed_favourite_store > Menu > added_item > Menu > Dessert > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Dessert > added_item > Sauces & Sides > Appetizers > Menu > Sauces & Sides > Menu > Appetizers > Menu > added_item > Appetizers > added_item,false,1
viewed_favourite_store > Menu > Menu Extras > Drinks,false,1
Menu > added_item > Menu > added_item > Kids Menu > Menu > added_item,false,1
viewed_favourite_store >  > Menu > Appetizers > Menu > Sauces & Sides > Quick_Reorder,false,1
viewed_favourite_store > Appetizers > added_item > Kids Menu > Appetizers > added_item > Menu > added_item > Drinks > added_item,false,1
viewed_favourite_store > Quick_Reorder > added_item > Drinks > added_item,false,1
added_item > Kids Menu > added_item > Dessert > Appetizers > added_item > Appetizers > added_item,false,1
Appetizers > added_item > Kids Menu > added_item > Menu > added_item > Menu > Sauces & Sides > added_item,false,1
Sauces & Sides > added_item > Sauces & Sides > Menu > added_item > Menu > Appetizers > Dessert,false,1
Appetizers > Drinks > Sauces & Sides > ,false,1
Drinks > Menu Extras > Menu,false,1
viewed_favourite_store > Kids Menu > Appetizers > Kids Menu,false,1
Drinks > added_item > Menu > added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > Appetizers > added_item,false,1
viewed_favourite_store >  > Appetizers > added_item > Appetizers > added_item > Dessert > Menu > added_item,false,1
added_item > Menu > added_item > Menu > Appetizers > Menu > added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item,false,1
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Menu > Drinks > added_item,false,1
added_item > Appetizers > Menu > Kids Menu > Drinks > Dessert > Menu Extras > ,false,1
added_item > Family Value Bundles > added_item > Menu > Appetizers > Menu > added_item,false,1
Quick_Reorder > Appetizers > added_item > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Menu > Appetizers > added_item > Appetizers > added_item > Sauces & Sides > Menu > Appetizers > added_item > Menu > added_item > Kids Menu > Drinks > added_item,false,1
Appetizers > added_item > Menu > Drinks > Menu > added_item > Menu > added_item > Menu,false,1
viewed_favourite_store > Appetizers > added_item > Appetizers > Menu > Dessert > Menu,false,1
viewed_favourite_store > Drinks > viewed_favourite_store > Drinks > viewed_favourite_store > Drinks > viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Drinks > added_item > viewed_favourite_store > Drinks > added_item > Drinks > viewed_favourite_store > Drinks > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers,false,1
Appetizers > Sauces & Sides > Appetizers > Menu,false,1
viewed_favourite_store > Drinks > added_item > Drinks > added_item > Drinks > added_item > Drinks > Menu > Appetizers > Menu,false,1
viewed_favourite_store > Quick_Reorder > viewed_favourite_store > Menu > viewed_favourite_store > Menu > added_item > Kids Menu > added_item > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Menu > added_item > Drinks > added_item > Menu > added_item > Menu > added_item > Kids Menu > added_item > Drinks,false,1
Quick_Reorder > viewed_favourite_store > Drinks > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Dessert > added_item,false,1
viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > Appetizers > added_item > Appetizers > Dessert > added_item > Appetizers > Menu > added_item > Appetizers > added_item > Appetizers,false,1
viewed_favourite_store > Drinks > Menu > Kids Menu > Menu > Family Value Bundles > Kids Menu,false,1
Appetizers > added_item > Menu > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > Appetizers > added_item > Menu > added_item > Appetizers > added_item,false,1
Appetizers > added_item > Menu > added_item > Appetizers > Menu > added_item,false,1
Dessert > added_item > Dessert > added_item >  > Menu > added_item > Menu > added_item > Menu > Appetizers > added_item > Appetizers > added_item > Drinks > added_item > Drinks > added_item > Drinks > added_item > viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Dessert > added_item > Dessert > added_item > Drinks > added_item > Drinks > added_item > Sauces & Sides > added_item > Menu > Quick_Reorder,false,1
Appetizers > added_item > Kids Menu > added_item > Sauces & Sides > added_item,false,1
Menu > Appetizers > Menu > added_item > Appetizers > added_item > Menu > Appetizers > Menu > Appetizers,false,1
Appetizers > Menu > Kids Menu > Menu > Sauces & Sides > Menu > Kids Menu > Menu > Dessert > Menu,false,1
Appetizers > Menu > Drinks > Dessert > Sauces & Sides > Menu >  > Dessert > Menu,false,1
Drinks > Menu > Family Value Bundles > Appetizers > Menu,false,1
added_item > Appetizers > Menu >  > Appetizers,false,1
viewed_favourite_store > Menu > added_item > Menu > added_item > viewed_favourite_store > Menu > added_item > Menu > added_item > Kids Menu > Menu > Kids Menu > added_item > Menu > added_item,false,1
Appetizers > Menu > Dessert > Menu > added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > Menu > Drinks > Dessert > added_item,false,1
Quick_Reorder > viewed_favourite_store > Family Value Bundles > Appetizers > Menu,false,1
Appetizers > Menu > Sauces & Sides > added_item > Sauces & Sides > added_item,false,1
Menu Extras > added_item > Menu > added_item,false,1
Appetizers > Menu > Kids Menu > Sauces & Sides > Appetizers > Menu > Appetizers > Menu > Appetizers > Kids Menu > Appetizers,false,1
viewed_favourite_store > Appetizers > added_item > Dessert > Sauces & Sides > added_item > Appetizers,false,1
Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > Sauces & Sides,false,1
Menu > Appetizers > Menu > Kids Menu >  > Menu,false,1
Menu > added_item > Menu > added_item > Appetizers > Menu > added_item > Menu > added_item > Appetizers > added_item > Menu > added_item,false,1
Kids Menu > added_item > Sauces & Sides > added_item > Kids Menu > added_item,false,1
Appetizers > added_item > Menu > Kids Menu > added_item > Menu > added_item > Appetizers > added_item > Appetizers > Menu,false,1
viewed_favourite_store > Appetizers > Menu > Appetizers > Menu > Appetizers > Menu > Appetizers > added_item > Appetizers > added_item >  > Menu > added_item > viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > viewed_favourite_store > Menu > Quick_Reorder,false,1
Menu > Kids Menu > Dessert > Appetizers > added_item > Menu > Kids Menu > Appetizers > added_item,false,1
viewed_favourite_store > Menu > Appetizers > viewed_favourite_store > Menu > viewed_favourite_store,false,1
Sauces & Sides > Kids Menu > Menu > added_item > Menu > Appetizers > Menu > Drinks > Dessert >  > Menu > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > Menu,false,1
added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > Sauces & Sides > added_item > Appetizers > added_item > Menu > added_item > Sauces & Sides > added_item,false,1
Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > Sauces & Sides > Drinks > Dessert,false,1
Menu > Appetizers > Menu > Appetizers > added_item > Menu > added_item > Drinks > Dessert > Menu,false,1
Menu > Appetizers > Menu > Dessert > Menu Extras > Drinks > Kids Menu > Menu >  > Menu,false,1
Menu > added_item > Appetizers > Menu > Kids Menu > Menu > added_item > Menu,false,1
Menu > added_item > Menu > Appetizers > Menu > Appetizers > Menu > added_item > Dessert > Appetizers > added_item,false,1
Appetizers > added_item > Appetizers > added_item > Menu Extras > added_item > Menu Extras > Appetizers > added_item,false,1
Quick_Reorder > Menu > added_item > Menu > added_item > Dessert,false,1
viewed_favourite_store > Menu > Menu Extras > Appetizers > added_item,false,1
viewed_favourite_store > Menu > added_item > Appetizers > added_item > Menu Extras > added_item > Dessert > added_item > Menu Extras > Dessert,false,1
Appetizers > Menu > Appetizers > Sauces & Sides > added_item > Dessert > added_item > Menu > Appetizers > added_item,false,1
Family Value Bundles > added_item > Dessert,false,1
Menu > Kids Menu > Sauces & Sides > Menu > Appetizers > Menu,false,1
Menu > added_item > Menu > added_item > Menu > Appetizers,false,1
Drinks > added_item > Drinks > added_item > Appetizers > added_item > Drinks > added_item > viewed_favourite_store > Appetizers > added_item > Drinks > added_item,false,1
 > Sauces & Sides > Appetizers,false,1
Menu > Menu Extras > Menu > Appetizers > Menu > Dessert,false,1
Menu > Appetizers > viewed_favourite_store > Appetizers > added_item > Menu > added_item,false,1
Appetizers > added_item > Dessert > Appetizers > added_item,false,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Appetizers > Menu > added_item > Kids Menu > Menu > added_item,false,1
Appetizers > Menu > Appetizers > Menu > added_item > Appetizers > added_item > Sauces & Sides > added_item,false,1
Drinks > Family Value Bundles > Appetizers > Menu > added_item > Dessert > Drinks > Menu > Appetizers,false,1
Appetizers > Sauces & Sides > added_item > Sauces & Sides > Menu > Appetizers > added_item >  > Drinks > added_item,false,1
Menu > added_item > Menu > added_item > Sauces & Sides > added_item > Appetizers > added_item,false,1
Menu > Appetizers > Menu Extras > Menu > Kids Menu > Menu > Menu Extras > added_item > Menu Extras > added_item,false,1
Menu > Sauces & Sides > Menu > Appetizers > added_item > Menu > added_item > Kids Menu > Menu > added_item > Kids Menu > added_item,false,1
viewed_favourite_store > Appetizers > added_item > Other > added_item > Appetizers > added_item > Menu > Kids Menu > added_item > Kids Menu > added_item > Sauces & Sides > added_item > Menu > Appetizers > added_item > viewed_favourite_store,false,1
Quick_Reorder > viewed_favourite_store > Menu > added_item > viewed_favourite_store > Quick_Reorder,false,1
Menu > added_item > Appetizers > added_item > Drinks > added_item > Dessert > added_item,false,1
Quick_Reorder > viewed_favourite_store > added_item > Appetizers > added_item > viewed_favourite_store,false,1
viewed_favourite_store > Kids Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Kids Menu > added_item,false,1
Appetizers > added_item > Appetizers > Menu > Kids Menu > Menu > Sauces & Sides >  > Dessert,false,1
viewed_favourite_store > Menu > Family Value Bundles > Menu > Appetizers > Menu > Appetizers,false,1
viewed_favourite_store > Menu > added_item > Kids Menu > Menu > added_item > Appetizers > added_item > Appetizers,false,1
viewed_favourite_store > Appetizers > added_item > Kids Menu > added_item > Menu > added_item > Kids Menu > added_item,false,1
 > added_item > Appetizers > added_item > Appetizers > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > Drinks > Menu > Appetizers > Menu,false,1
Appetizers > Menu > Kids Menu > Menu Extras > ,false,1
Menu > added_item > Appetizers > Dessert > Menu Extras > added_item,false,1
 > Quick_Reorder > Appetizers > added_item,false,1
Menu Extras > Appetizers > Menu,false,1
viewed_favourite_store > Menu > viewed_favourite_store > Menu > Sauces & Sides,false,1
viewed_favourite_store > Quick_Reorder > Menu > viewed_favourite_store > Menu > Quick_Reorder > viewed_favourite_store,false,1
added_item > Appetizers > added_item > viewed_favourite_store > Appetizers > added_item,false,1
Quick_Reorder > Menu > added_item > Drinks > Menu Extras,false,1
viewed_favourite_store > Appetizers > viewed_favourite_store > Menu > Appetizers > added_item > Sauces & Sides > Appetizers,false,1
Drinks > added_item > Drinks > Kids Menu > Menu > added_item > Menu > Menu Extras > added_item > Menu Extras > Drinks > Dessert,false,1
Menu > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > Menu > added_item > Menu > added_item,false,1
Sauces & Sides > added_item > Sauces & Sides > added_item > Menu,false,1
Menu > Appetizers > Menu > added_item > Menu > added_item > Appetizers > added_item > Appetizers > Kids Menu > Menu > added_item > Appetizers > Menu > added_item > Appetizers > added_item,false,1
Menu > Drinks > Menu > Dessert > Menu > added_item,false,1
Quick_Reorder > Appetizers > Menu > Sauces & Sides > Drinks,false,1
Drinks > added_item > Drinks > added_item > Drinks > Sauces & Sides > added_item > Drinks > added_item > Drinks,false,1
Appetizers > added_item > Sauces & Sides > added_item > Sauces & Sides > Menu > added_item > Appetizers > added_item,false,1
viewed_favourite_store > Menu > added_item > Menu Extras > added_item > Kids Menu,false,1
Appetizers > Kids Menu >  > Menu > added_item > Drinks > Dessert,false,1
viewed_favourite_store > Dessert > Menu > Appetizers > Dessert,false,1
Appetizers > added_item > Menu Extras > Family Value Bundles > Menu > Menu Extras > Appetizers,false,1
Menu > Appetizers > Menu > Menu Extras > Menu > Appetizers > Menu Extras > Appetizers,false,1
Menu > Menu Extras > Drinks > Menu > added_item,false,1
Appetizers > Menu > added_item > Menu > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu,false,1
Menu > Dessert > Family Value Bundles > Menu > Appetizers > Menu,false,1
Appetizers > added_item > Appetizers > added_item > Drinks > Appetizers > added_item > Appetizers > added_item,false,1
viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > Appetizers > Menu,false,1
viewed_favourite_store > Kids Menu > Menu > Kids Menu > Appetizers > Menu > Menu Extras > Drinks > Menu > Appetizers > Menu Extras,false,1
Menu > Appetizers > Sauces & Sides > Menu > added_item > Appetizers > Menu > added_item,false,1
Drinks > added_item > Drinks > added_item > Drinks > added_item > Drinks > added_item > Drinks > Quick_Reorder > Drinks > added_item > Drinks > added_item,false,1
Kids Menu > Menu > added_item > Menu > Menu Extras,false,1
Family Value Bundles > Menu > Appetizers > added_item > Drinks > added_item,false,1
Menu > Kids Menu > added_item > Kids Menu > added_item > Sauces & Sides > Menu,false,1
Family Value Bundles >  > Appetizers,false,1
Kids Menu > added_item > Appetizers > added_item > Menu,false,1
Appetizers > Menu > added_item > Appetizers > added_item > Drinks > added_item > Dessert > added_item,false,1
Menu > Dessert > Sauces & Sides > Menu > Kids Menu > Menu > Drinks,false,1
added_item > Appetizers > added_item > Menu > added_item > Appetizers > added_item,false,1
Sauces & Sides > Appetizers > Menu > Dessert > Appetizers > Kids Menu > Sauces & Sides > Drinks,false,1
viewed_favourite_store > Menu > Appetizers > added_item > Appetizers > added_item > Drinks > added_item > Drinks > Sauces & Sides,false,1
Menu > Appetizers > added_item > Menu > added_item > Menu > Dessert > Kids Menu > Menu > Menu Extras > Menu > Dessert > Menu > added_item > Dessert > added_item,false,1
Appetizers > Menu > Appetizers > Menu > Appetizers > added_item > Menu > Appetizers > Menu > added_item > Appetizers > added_item,false,1
Appetizers > Kids Menu > Menu > Drinks > Dessert,false,1
 > added_item > Dessert,false,1
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Menu Extras > added_item > viewed_favourite_store > Appetizers > added_item > Menu > added_item > Menu Extras > added_item > Menu Extras,false,1
viewed_favourite_store > Menu > Appetizers > added_item > Appetizers > added_item > Sauces & Sides > Appetizers > Menu > Appetizers > added_item > viewed_favourite_store,false,1
Appetizers > added_item > Menu > Appetizers > Menu Extras > Dessert > Menu > Appetizers,false,1
viewed_favourite_store > Appetizers > Menu > Kids Menu > Sauces & Sides,false,1
Quick_Reorder > Menu > added_item > Menu > added_item > Quick_Reorder > viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item,false,1
Menu > Kids Menu > Dessert > Drinks,false,1
added_item > Kids Menu > Sauces & Sides > added_item > Sauces & Sides > added_item,false,1
viewed_favourite_store > added_item > Menu > added_item > Appetizers,false,1
viewed_favourite_store > Appetizers > added_item > Kids Menu > added_item > Menu > Quick_Reorder,false,1
